playerID,Name,bats,throws,debut,final,NumYears
jonessa02,Sam Jones,R,R,1951,1964,12
jonesto02,Todd Jones,L,R,1993,2008,16
joneswi01,Willie Jones,R,R,1947,1961,15
joosted01,Eddie Joost,R,R,1936,1955,17
jordabr01,Brian Jordan,R,R,1992,2006,15
jordabu01,Buck Jordan,L,R,1927,1938,10
jorgear01,Arndt Jorgens,R,R,1929,1939,11
jorgemi01,Mike Jorgensen,L,L,1968,1985,17
josefe01,Felix Jose,B,R,1988,2003,11
joshuvo01,Von Joshua,L,L,1969,1980,10
joycema01,Matthew Joyce,L,R,2008,2020,13
joynewa01,Wally Joyner,L,L,1986,2001,16
judgejo01,Joe Judge,L,L,1915,1934,20
jurgebi01,Billy Jurges,R,R,1931,1947,17
justida01,David Justice,L,L,1989,2002,14
kaatji01,Jim Kaat,L,L,1959,1983,25
kahoemi01,Mike Kahoe,R,R,1895,1909,11
kalinal01,Al Kaline,R,R,1953,1974,22
kamiesc01,Scott Kamieniecki,R,R,1991,2000,10
kammwi01,Willie Kamm,R,R,1923,1935,13
kaplega01,Gabe Kapler,R,R,1998,2010,12
karkoro01,Ron Karkovice,R,R,1986,1997,12
karroer01,Eric Karros,R,R,1991,2004,14
karsast01,Steve Karsay,R,R,1993,2006,11
kaskoed01,Eddie Kasko,R,R,1957,1966,10
kaufmto01,Tony Kaufmann,R,R,1921,1935,12
kazmisc01,Scott Kazmir,L,L,2004,2016,12
kearnau01,Austin Kearns,R,R,2002,2013,12
keefeti01,Tim Keefe,R,R,1880,1893,14
keelewi01,Willie Keeler,L,L,1892,1910,19
keenaji01,Jim Keenan,R,R,1875,1891,11
kellech01,Charlie Keller,L,R,1939,1952,13
kellejo01,Joe Kelley,R,R,1891,1908,17
kellemi02,Mick Kelleher,R,R,1972,1982,11
kellesh01,Shawn Kelley,R,R,2009,2019,11
kellge01,George Kell,R,R,1943,1957,15
kellnal01,Alex Kellner,R,L,1948,1959,12
kellyge01,High Pockets Kelly,R,R,1915,1932,16
kellyki01,King Kelly,R,R,1878,1893,16
kellypa01,Pat Kelly,L,L,1967,1981,15
kellyro01,Roberto Kelly,R,R,1987,2000,14
keltnke01,Ken Keltner,R,R,1937,1950,13
kempma01,Matt Kemp,R,R,2006,2020,15
kempst01,Steve Kemp,L,L,1977,1988,11
kendafr01,Fred Kendall,R,R,1969,1980,12
kendaja01,Jason Kendall,R,R,1996,2010,15
kendrho01,Howie Kendrick,R,R,2006,2020,15
kendrky01,Kyle Kendrick,R,R,2007,2017,10
kennead01,Adam Kennedy,L,R,1999,2012,14
kennebo01,Bob Kennedy,R,R,1939,1957,16
kennebr01,Brickyard Kennedy,R,R,1892,1903,12
kenneia01,Ian Kennedy,R,R,2007,2020,14
kennejo03,John Kennedy,R,R,1962,1974,12
kennete02,Terry Kennedy,L,R,1978,1991,14
kenneve01,Vern Kennedy,L,R,1934,1945,12
kentje01,Jeff Kent,R,R,1992,2008,17
keougma01,Marty Keough,L,L,1956,1966,11
kernji01,Jim Kern,R,R,1974,1986,13
kershcl01,Clayton Kershaw,L,L,2008,2020,13
kessido01,Don Kessinger,B,R,1964,1979,16
keyji01,Jimmy Key,R,L,1984,1998,15
kileda01,Darryl Kile,R,R,1991,2002,12
killebi01,Bill Killefer,R,R,1909,1921,13
killefr01,Frank Killen,L,L,1891,1900,10
killeha01,Harmon Killebrew,R,R,1954,1975,22
kilroma01,Matt Kilroy,L,L,1886,1898,10
kimbrcr01,Craig Kimbrel,R,R,2010,2020,11
kindeel01,Ellis Kinder,R,R,1946,1957,12
kinerra01,Ralph Kiner,R,R,1946,1955,10
kingemi01,Mike Kingery,L,L,1986,1996,10
kingje01,Jeff King,R,R,1989,1999,11
kingji01,Jim King,L,R,1955,1967,11
kingmda01,Dave Kingman,R,R,1971,1986,16
kingra01,Ray King,L,L,1999,2008,10
kingsi01,Silver King,R,R,1886,1897,10
kinslia01,Ian Kinsler,R,R,2006,2019,14
kinslto01,Tom Kinslow,R,R,1886,1898,10
kintzbr01,Brandon Kintzler,R,R,2010,2020,11
kipnija01,Jason Kipnis,L,R,2011,2020,10
kirkped01,Ed Kirkpatrick,L,R,1962,1977,16
kisonbr01,Bruce Kison,R,R,1971,1985,15
kitsofr01,Frank Kitson,L,R,1898,1907,10
kittlro01,Ron Kittle,R,R,1982,1991,10
kittrma01,Malachi Kittridge,R,R,1890,1906,16
klausbi01,Billy Klaus,L,R,1952,1963,11
kleinch01,Chuck Klein,L,R,1928,1944,17
kleskry01,Ryan Klesko,L,L,1992,2007,16
klimclo01,Lou Klimchock,L,R,1958,1970,12
klinero01,Ron Kline,R,R,1952,1970,17
klinest02,Steve Kline,B,L,1997,2007,11
klingjo01,Johnny Kling,R,R,1900,1913,13
klippjo01,Johnny Klippstein,R,R,1950,1967,18
klubeco01,Corey Kluber,R,R,2011,2020,10
kluszte01,Ted Kluszewski,L,L,1947,1961,15
knabeot01,Otto Knabe,R,R,1905,1916,11
kneppbo01,Bob Knepper,L,L,1976,1990,15
knickbi01,Bill Knickerbocker,R,R,1933,1942,10
knighra01,Ray Knight,R,R,1974,1988,13
knoblch01,Chuck Knoblauch,R,R,1991,2002,12
knorrra01,Randy Knorr,R,R,1991,2001,11
knottja01,Jack Knott,R,R,1933,1946,11
knowlda01,Darold Knowles,L,L,1965,1980,16
koenima01,Mark Koenig,B,R,1925,1936,12
kollodo01,Don Kolloway,R,R,1940,1953,12
kolpra01,Ray Kolp,R,R,1921,1934,12
konerpa01,Paul Konerko,R,R,1997,2014,18
koneted01,Ed Konetchy,R,R,1907,1921,15
konstji01,Jim Konstanty,R,R,1944,1956,11
kooncca01,Cal Koonce,R,R,1962,1971,10
koosmje01,Jerry Koosman,R,L,1967,1985,19
kopfla01,Larry Kopf,B,R,1913,1923,10
koscoan01,Andy Kosco,R,R,1965,1974,10
kosloda01,Dave Koslo,L,L,1941,1955,12
kotchca01,Casey Kotchman,L,L,2004,2013,10
kotsama01,Mark Kotsay,L,L,1997,2013,17
koufasa01,Sandy Koufax,R,L,1955,1966,12
krameja01,Jack Kramer,R,R,1939,1951,12
kraneed01,Ed Kranepool,L,L,1962,1979,18
kratzer01,Erik Kratz,R,R,2010,2020,11
krausle02,Lew Krausse,R,R,1961,1974,12
kreevmi01,Mike Kreevich,R,R,1931,1945,12
kremera01,Ray Kremer,R,R,1924,1933,10
kressre01,Red Kress,R,R,1927,1946,14
kretllo01,Lou Kretlow,R,R,1946,1956,10
kreutch01,Chad Kreuter,B,R,1988,2003,16
kruegbi01,Bill Krueger,L,L,1983,1995,13
krukjo01,John Kruk,L,L,1986,1995,10
krukomi01,Mike Krukow,R,R,1976,1989,14
kubelja01,Jason Kubel,L,R,2004,2014,10
kubiate01,Ted Kubiak,B,R,1967,1976,10
kuehnbi01,Bill Kuehne,R,R,1883,1892,10
kuennha01,Harvey Kuenn,R,R,1952,1966,15
kuheljo01,Joe Kuhel,L,L,1930,1947,18
kuipedu01,Duane Kuiper,L,R,1974,1985,12
kuzavbo01,Bob Kuzava,B,L,1946,1957,10
laabsch01,Chet Laabs,R,R,1937,1947,11
labincl01,Clem Labine,R,R,1950,1962,13
lachaca01,Candy LaChance,B,R,1893,1905,12
lackejo01,John Lackey,R,R,2002,2017,15
lacorfr01,Frank LaCorte,R,R,1975,1984,10
lacosmi01,Mike LaCoss,R,R,1978,1991,14
lacyle01,Lee Lacy,R,R,1972,1987,16
lagrole01,Lerrin LaGrow,R,R,1970,1980,10
lahoujo01,Joe Lahoud,L,L,1968,1978,11
lairdge01,Gerald Laird,R,R,2003,2015,13
lajoina01,Nap Lajoie,R,R,1896,1916,21
lakeed01,Eddie Lake,R,R,1939,1950,11
lakerti01,Tim Laker,R,R,1992,2006,11
lakest01,Steve Lake,R,R,1983,1993,11
lambmi01,Mike Lamb,L,R,2000,2010,10
lampde01,Dennis Lamp,R,R,1977,1992,16
lampkto01,Tom Lampkin,L,R,1988,2002,13
landiji01,Jim Landis,R,R,1957,1967,11
landrho01,Hobie Landrith,L,R,1950,1963,14
landrke01,Ken Landreaux,L,R,1977,1987,11
langery01,Ryan Langerhans,L,L,2002,2013,11
langfri01,Rick Langford,R,R,1976,1986,11
langsma01,Mark Langston,R,L,1984,1999,16
lanieha01,Hal Lanier,R,R,1964,1973,10
laniema01,Max Lanier,R,L,1938,1953,14
lankfra01,Ray Lankford,L,L,1990,2004,14
lannijo01,Johnny Lanning,R,R,1936,1947,11
lansfca01,Carney Lansford,R,R,1978,1992,15
lapoida01,Dave LaPoint,L,L,1980,1991,12
laporfr01,Frank LaPorte,R,R,1905,1915,11
larkiba01,Barry Larkin,R,R,1986,2004,19
larkihe01,Henry Larkin,R,R,1884,1893,10
larocad01,Adam LaRoche,L,L,2004,2015,12
larocda01,Dave LaRoche,L,L,1970,1983,14
larsedo01,Don Larsen,R,R,1953,1967,14
larueja01,Jason LaRue,R,R,1999,2010,12
laryfr01,Frank Lary,R,R,1954,1965,12
laryly01,Lyn Lary,R,R,1929,1940,12
lathaar01,Arlie Latham,R,R,1880,1909,17
latmaba01,Barry Latman,R,R,1957,1967,11
lauch01,Charlie Lau,L,R,1956,1967,11
lavagco01,Cookie Lavagetto,R,R,1934,1947,10
lavalmi01,Mike LaValliere,L,R,1984,1995,12
lavando01,Doc Lavan,R,R,1913,1924,12
lavelga01,Gary Lavelle,B,L,1974,1987,13
lawtoma02,Matt Lawton,L,R,1995,2006,12
lawva01,Vance Law,R,R,1980,1991,11
lawve01,Vern Law,R,R,1950,1967,16
lazzeto01,Tony Lazzeri,R,R,1926,1939,14
leachfr01,Freddy Leach,L,R,1923,1932,10
leachri01,Rick Leach,L,L,1981,1990,10
leachte01,Terry Leach,R,R,1981,1993,11
leachto01,Tommy Leach,R,R,1898,1918,19
leagubr01,Brandon League,R,R,2004,2014,11
leakemi01,Mike Leake,R,R,2010,2019,10
learyti01,Tim Leary,R,R,1981,1994,13
leblawa01,Wade LeBlanc,L,L,2008,2020,12
ledeeri01,Ricky Ledee,L,L,1998,2007,10
leebi02,Bill Lee,R,R,1934,1947,14
leebi03,Bill Lee,L,L,1969,1982,14
leeca01,Carlos Lee,R,R,1999,2012,14
leecl02,Cliff Lee,L,L,2002,2014,13
leede02,Derrek Lee,R,R,1997,2011,15
leema02,Manuel Lee,B,R,1985,1995,11
leeth01,Thornton Lee,L,L,1933,1948,16
leevesa01,Sam Leever,R,R,1898,1910,13
leffecr01,Craig Lefferts,L,L,1983,1994,12
leibeha01,Hank Leiber,R,R,1933,1942,10
leibone01,Nemo Leibold,L,R,1913,1925,13
leibrch01,Charlie Leibrandt,R,L,1979,1993,14
leifile01,Lefty Leifield,L,L,1905,1920,12
leiteal01,Al Leiter,L,L,1987,2005,19
leitema01,Mark Leiter,R,R,1990,2001,11
lemahdj01,DJ LeMahieu,R,R,2011,2020,10
lemasde01,Denny Lemaster,R,L,1962,1972,11
lemasjo01,Johnnie LeMaster,R,R,1975,1987,12
lemkema01,Mark Lemke,B,R,1988,1998,11
lemonbo01,Bob Lemon,L,R,1941,1958,15
lemonch01,Chet Lemon,R,R,1975,1990,16
lemonji01,Jim Lemon,R,R,1950,1963,12
leonade01,Dennis Leonard,R,R,1974,1986,12
leonadu01,Dutch Leonard,L,L,1913,1925,11
leonadu02,Dutch Leonard,R,R,1933,1953,20
leonaje01,Jeffrey Leonard,R,R,1977,1990,14
lepcite01,Ted Lepcio,R,R,1952,1961,10
lerchra01,Randy Lerch,L,L,1975,1986,11
leskacu01,Curt Leskanic,R,R,1993,2004,11
leslisa01,Sam Leslie,L,L,1929,1938,10
lestejo01,Jon Lester,L,L,2006,2020,15
levinal01,Al Levine,L,R,1996,2005,10
lewisbu01,Buddy Lewis,L,R,1935,1949,11
lewisco01,Colby Lewis,R,R,2002,2016,11
lewisda01,Darren Lewis,R,R,1990,2002,13
lewisdu01,Duffy Lewis,R,R,1910,1921,11
lewisma01,Mark Lewis,R,R,1991,2001,11
leyriji01,Jim Leyritz,R,R,1990,2000,11
lezcasi01,Sixto Lezcano,R,R,1974,1985,12
lidgebr01,Brad Lidge,R,R,2002,2012,11
liebejo01,Jon Lieber,L,R,1994,2008,14
liebemi01,Mike Lieberthal,R,R,1994,2007,14
lillibo01,Bob Lillis,R,R,1958,1967,10
lillyte01,Ted Lilly,L,L,1999,2013,15
limajo01,Jose Lima,R,R,1994,2006,13
linceti01,Tim Lincecum,L,R,2007,2016,10
lindad01,Adam Lind,L,L,2006,2017,12
lindbpa01,Paul Lindblad,L,L,1965,1978,14
lindejo01,Johnny Lindell,R,R,1941,1954,12
lindsfr01,Freddie Lindstrom,R,R,1924,1936,13
linebsc01,Scott Linebrink,R,R,2000,2011,12
linzyfr01,Frank Linzy,R,R,1963,1974,11
liriafr01,Francisco Liriano,L,L,2005,2019,14
liriane01,Nelson Liriano,B,R,1987,1998,11
litwhda01,Danny Litwhiler,R,R,1940,1951,11
livinmi01,Mickey Livingston,R,R,1938,1951,10
lloydgr01,Graeme Lloyd,L,L,1993,2003,10
loaizes01,Esteban Loaiza,R,R,1995,2008,14
loberha01,Hans Lobert,R,R,1903,1917,14
lockebo02,Bob Locker,B,R,1965,1975,10
lockhke01,Keith Lockhart,L,R,1994,2003,10
lockmwh01,Whitey Lockman,L,R,1945,1960,15
lockwsk01,Skip Lockwood,R,R,1965,1980,13
loducpa01,Paul Lo Duca,R,R,1998,2008,11
loesbi01,Billy Loes,R,R,1950,1961,11
loftoke01,Kenny Lofton,L,L,1991,2007,17
loganbo02,Boone Logan,R,L,2006,2018,13
loganjo01,Johnny Logan,R,R,1951,1963,13
lohseky01,Kyle Lohse,R,R,2001,2016,16
lolicmi01,Mickey Lolich,B,L,1963,1979,16
lollash01,Sherm Lollar,R,R,1946,1963,18
lombaer01,Ernie Lombardi,R,R,1931,1947,17
lonboji01,Jim Lonborg,R,R,1965,1979,15
loneyja01,James Loney,L,L,2006,2016,11
longda02,Dale Long,L,L,1951,1963,10
longhe01,Herman Long,L,R,1889,1904,16
longoev01,Evan Longoria,R,R,2008,2020,13
loopebr01,Braden Looper,R,R,1998,2009,12
lopated01,Eddie Lopat,L,L,1944,1955,12
lopatst01,Stan Lopata,R,R,1948,1960,13
lopesda01,Davey Lopes,R,R,1972,1987,16
lopezal01,Al Lopez,R,R,1928,1947,19
lopezal02,Albie Lopez,R,R,1993,2003,11
lopezau01,Aurelio Lopez,R,R,1974,1987,11
lopezfe01,Felipe Lopez,B,R,2001,2011,11
lopezhe01,Hector Lopez,R,R,1955,1966,12
lopezja01,Javy Lopez,R,R,1992,2006,15
lopezja02,Javier Lopez,L,L,2003,2016,14
lopezlu02,Luis Lopez,B,R,1993,2005,11
lopezro01,Rodrigo Lopez,R,R,2000,2012,11
loretma01,Mark Loretta,R,R,1995,2009,15
lowebo01,Bobby Lowe,R,R,1890,1907,18
lowede01,Derek Lowe,R,R,1997,2013,17
lowelmi01,Mike Lowell,R,R,1998,2010,13
lowema01,Mark Lowe,L,R,2006,2016,11
lowenjo01,John Lowenstein,L,R,1970,1985,16
lowntu01,Turk Lown,R,R,1951,1962,11
lowrepe01,Peanuts Lowrey,R,R,1942,1955,13
lowrije01,Jed Lowrie,B,R,2008,2019,12
lucasre01,Red Lucas,L,R,1923,1938,16
lucrojo01,Jonathan Lucroy,R,R,2010,2020,11
luderfr01,Fred Luderus,L,R,1909,1920,12
ludwiry01,Ryan Ludwick,R,L,2002,2014,12
lugoju01,Julio Lugo,R,R,2000,2011,12
lummi01,Mike Lum,L,L,1967,1981,15
lumpeje01,Jerry Lumpe,L,R,1956,1967,12
luquedo01,Dolf Luque,R,R,1914,1935,20
luzingr01,Greg Luzinski,R,R,1970,1984,15
lylesjo01,Jordan Lyles,R,R,2011,2020,10
lylesp01,Sparky Lyle,L,L,1967,1982,16
lynchje01,Jerry Lynch,L,R,1954,1966,13
lynnfr01,Fred Lynn,L,L,1974,1990,17
lyonbr01,Brandon Lyon,R,R,2001,2013,12
lyonsde01,Denny Lyons,R,R,1885,1897,13
lyonste01,Ted Lyons,B,R,1923,1946,21
mabryjo01,John Mabry,L,R,1994,2007,14
macdomi01,Mike MacDougal,B,R,2001,2012,12
macfada01,Danny MacFayden,R,R,1926,1943,17
macfami01,Mike Macfarlane,R,R,1987,1999,13
mackco01,Connie Mack,R,R,1886,1896,11
maddoel01,Elliott Maddox,R,R,1970,1980,11
maddoga01,Garry Maddox,R,R,1972,1986,15
maddugr01,Greg Maddux,R,R,1986,2008,23
maddumi01,Mike Maddux,L,R,1986,2000,15
madlobi01,Bill Madlock,R,R,1973,1987,15
madsory01,Ryan Madson,L,R,2003,2018,13
magadda01,Dave Magadan,L,R,1986,2001,16
mageesh01,Sherry Magee,R,R,1904,1919,16
maglisa01,Sal Maglie,R,R,1945,1958,10
magnami01,Mike Magnante,L,L,1991,2002,12
mahayro01,Ron Mahay,L,L,1995,2010,15
mahleri01,Rick Mahler,R,R,1979,1991,13
maholpa01,Paul Maholm,L,L,2005,2014,10
mahompa01,Pat Mahomes,R,R,1992,2003,11
majesha01,Hank Majeski,R,R,1939,1955,13
maldoca01,Candy Maldonado,R,R,1981,1995,15
maldoma01,Martin Maldonado,R,R,2011,2020,10
malonji01,Jim Maloney,L,R,1960,1971,12
malonpa02,Pat Malone,L,R,1928,1937,10
malzofr01,Frank Malzone,R,R,1955,1966,12
mamaual01,Al Mamaux,R,R,1913,1924,12
mancugu01,Gus Mancuso,R,R,1928,1945,17
maniocl01,Clyde Manion,R,R,1920,1934,13
mannija01,Jack Manning,R,R,1873,1886,12
manniri01,Rick Manning,L,R,1975,1987,13
mannle01,Les Mann,R,R,1913,1928,16
mantema01,Matt Mantei,R,R,1995,2005,10
mantife01,Felix Mantilla,R,R,1956,1966,11
mantlmi01,Mickey Mantle,B,R,1951,1968,18
manushe01,Heinie Manush,L,L,1923,1939,17
manwaki01,Kirt Manwaring,R,R,1987,1999,13
manzajo01,Josias Manzanillo,R,R,1991,2004,11
maranra01,Rabbit Maranville,R,R,1912,1935,23
marbefi01,Firpo Marberry,R,R,1923,1936,14
maricju01,Juan Marichal,R,R,1960,1975,16
marioma01,Marty Marion,R,R,1940,1953,13
marisro01,Roger Maris,L,R,1957,1968,12
markani01,Nick Markakis,L,L,2006,2020,15
marquja01,Jason Marquis,L,R,2000,2015,15
marquru01,Rube Marquard,B,L,1908,1925,18
marreel01,Eli Marrero,R,R,1997,2006,10
marshmi01,Mike Marshall,R,R,1967,1981,14
marshmi02,Mike Marshall,R,R,1981,1991,11
marshwi01,Willard Marshall,L,R,1942,1955,11
marteda01,Damaso Marte,L,L,1999,2010,11
martial03,Al Martin,L,L,1992,2003,11
martibi02,Billy Martin,R,R,1950,1961,11
martibu01,Buck Martinez,R,R,1969,1986,17
martida01,Dave Martinez,L,L,1986,2001,16
martide01,Dennis Martinez,R,R,1976,1998,23
martied01,Edgar Martinez,R,R,1987,2004,18
martijc01,J. C. Martin,L,R,1959,1972,14
martijd02,J. D. Martinez,R,R,2011,2020,10
martije01,Jerry Martin,R,R,1974,1984,11
martimo01,Morrie Martin,L,L,1949,1959,10
martipe01,Pepper Martin,R,R,1928,1944,13
martipe02,Pedro Martinez,R,R,1992,2009,18
martira02,Ramon Martinez,L,R,1988,2001,14
martira03,Ramon Martinez,R,R,1998,2009,12
martiru01,Russell Martin,R,R,2006,2019,14
martiti01,Tippy Martinez,L,L,1974,1988,14
martiti02,Tino Martinez,L,R,1990,2005,16
martito02,Tom Martin,L,L,1997,2007,11
martivi01,Victor Martinez,B,R,2002,2018,16
marzajo01,John Marzano,R,R,1987,1998,10
masiph01,Phil Masi,R,R,1939,1952,14
mastewa02,Walt Masterson,R,R,1939,1956,14
mathebo01,Bobby Mathews,R,R,1871,1887,15
mathech01,Christy Mathewson,R,R,1900,1916,17
matheed01,Eddie Mathews,L,R,1952,1968,17
mathemi01,Mike Matheny,R,R,1994,2006,13
mathije01,Jeff Mathis,R,R,2005,2020,16
matlajo01,Jon Matlack,L,L,1971,1983,13
matsuhi01,Hideki Matsui,L,R,2003,2012,10
matthga01,Gary Matthews,R,R,1972,1987,16
matthga02,Gary Matthews,B,R,1999,2010,12
mattido01,Don Mattingly,L,L,1982,1995,14
mauerjo01,Joe Mauer,L,R,2004,2018,15
maulal01,Al Maul,R,R,1884,1901,15
maxvida01,Dal Maxvill,R,R,1962,1975,14
maxwech01,Charlie Maxwell,L,L,1950,1964,14
maybejo01,John Mayberry,L,L,1968,1982,15
maybica01,Cameron Maybin,R,R,2007,2020,14
mayca01,Carlos May,L,R,1968,1977,10
mayda01,Dave May,L,R,1967,1978,12
mayde01,Derrick May,L,R,1990,1999,10
mayele01,Lee Maye,L,R,1959,1971,13
mayja01,Jakie May,R,L,1917,1932,14
mayje01,Jerry May,R,R,1964,1973,10
mayle01,Lee May,R,R,1965,1982,18
maymi01,Milt May,L,R,1970,1984,15
maynebr01,Brent Mayne,L,R,1990,2004,15
mayru01,Rudy May,L,L,1965,1983,16
maysca01,Carl Mays,L,R,1915,1929,15
mayswi01,Willie Mays,R,R,1951,1973,22
mazerbi01,Bill Mazeroski,R,R,1956,1972,17
mazzile01,Lee Mazzilli,B,R,1976,1989,14
mcaleji01,Jimmy McAleer,R,R,1889,1907,13
mcauldi01,Dick McAuliffe,L,R,1960,1975,16
mcbeaal01,Al McBean,R,R,1961,1970,10
mcbriba01,Bake McBride,L,R,1973,1983,11
mcbrige01,George McBride,R,R,1901,1920,16
mccanbr01,Brian McCann,L,R,2005,2019,15
mccarbr01,Brandon McCarthy,R,R,2005,2018,13
mccarda01,Dave McCarty,R,L,1993,2005,11
mccarja01,Jack McCarthy,L,L,1893,1907,12
mccarjo03,Johnny McCarthy,L,L,1934,1948,11
mccarti01,Tim McCarver,L,R,1959,1980,21
mccarto01,Tommy McCarthy,R,R,1884,1896,13
mccaski01,Kirk McCaskill,R,R,1985,1996,12
mcclubo01,Bob McClure,R,L,1975,1993,19
mccorba01,Barry McCormick,R,R,1895,1904,10
mccorfr01,Frank McCormick,R,R,1934,1948,13
mccorji01,Jim McCormick,R,R,1878,1887,10
mccormi02,Mike McCormick,R,R,1940,1951,10
mccormi03,Mike McCormick,L,L,1956,1971,16
mccosba01,Barney McCosky,L,R,1939,1953,11
mccovwi01,Willie McCovey,L,L,1959,1980,22
mccraqu01,Quinton McCracken,B,R,1995,2006,12
mccrato01,Tommy McCraw,L,L,1963,1975,13
mcculcl01,Clyde McCullough,R,R,1940,1956,15
mccurha01,Harry McCurdy,L,R,1922,1934,10
mccutan01,Andrew McCutchen,R,R,2009,2020,12
mcdanli01,Lindy McDaniel,R,R,1955,1975,21
mcdermi03,Mickey McDermott,L,L,1948,1961,12
mcdonjo03,John McDonald,R,R,1999,2014,16
mcdougi01,Gil McDougald,R,R,1951,1960,10
mcdowja01,Jack McDowell,R,R,1987,1999,12
mcdowro01,Roger McDowell,R,R,1985,1996,12
mcdowsa01,Sam McDowell,L,L,1961,1975,15
mcelrch01,Chuck McElroy,L,L,1989,2001,13
mcfared01,Ed McFarland,R,R,1893,1908,14
mcgafan01,Andy McGaffigan,R,R,1981,1991,11
mcganda01,Dan McGann,B,R,1896,1908,12
mcgarch01,Chippy McGarr,R,R,1884,1896,10
mcgeami01,Mike McGeary,R,R,1871,1882,11
mcgeeja01,Jake McGee,L,L,2010,2020,11
mcgeewi01,Willie McGee,B,R,1982,1999,18
mcginjo01,Joe McGinnity,R,R,1899,1908,10
mcgloly01,Lynn McGlothen,L,R,1972,1982,11
mcgowdu01,Dustin McGowan,R,R,2005,2017,10
mcgrajo01,John McGraw,L,R,1891,1907,17
mcgratu01,Tug McGraw,R,L,1965,1984,19
mcgresc01,Scott McGregor,B,L,1976,1988,13
mcgrifr01,Fred McGriff,L,L,1986,2004,19
mcguide01,Deacon McGuire,R,R,1884,1912,26
mcgwima01,Mark McGwire,R,R,1986,2001,16
mcinnst01,Stuffy McInnis,R,R,1909,1927,19
mcintma01,Matty McIntyre,L,L,1901,1912,10
mckeaed01,Ed McKean,R,R,1887,1899,13
mckecbi01,Bill McKechnie,B,R,1907,1920,11
mclaide01,Denny McLain,R,R,1963,1972,10
mcleala01,Larry McLean,R,R,1901,1915,13
mclemma01,Mark McLemore,B,R,1986,2004,19
mclisca01,Cal McLish,B,R,1944,1964,15
mclouna01,Nate McLouth,L,R,2005,2014,10
mcmahdo02,Don McMahon,R,R,1957,1974,18
mcmanma01,Marty McManus,R,R,1920,1934,15
mcmilro01,Roy McMillan,R,R,1951,1966,16
mcmulke01,Ken McMullen,R,R,1962,1977,16
mcnaier01,Eric McNair,R,R,1929,1942,14
mcnalda01,Dave McNally,R,L,1962,1975,14
mcnalmi01,Mike McNally,R,R,1915,1925,10
mcphebi01,Bid McPhee,R,R,1882,1899,18
mcquige01,George McQuillan,R,R,1907,1918,10
mcquige02,George McQuinn,L,L,1936,1948,12
mcquihu01,Hugh McQuillan,R,R,1918,1927,10
mcraebr01,Brian McRae,B,R,1990,1999,10
mcraeha01,Hal McRae,R,R,1968,1987,19
mcreyke01,Kevin McReynolds,R,R,1983,1994,12
mcwilla01,Larry McWilliams,L,L,1978,1990,13
meadole01,Lee Meadows,L,R,1915,1929,15
mechegi01,Gil Meche,R,R,1999,2010,10
mecirji01,Jim Mecir,B,R,1995,2005,11
medicdo01,Doc Medich,R,R,1972,1982,11
medwijo01,Joe Medwick,R,R,1932,1948,17
meekijo01,Jouett Meekin,R,R,1891,1900,10
melanma01,Mark Melancon,R,R,2009,2020,12
melesa01,Sam Mele,R,R,1947,1956,10
melilsk01,Ski Melillo,R,R,1926,1937,12
meltobi01,Bill Melton,R,R,1968,1977,10
melvibo01,Bob Melvin,R,R,1985,1994,10
mendora01,Ramiro Mendoza,R,R,1996,2005,10
menkede01,Denis Menke,R,R,1962,1974,13
merceor01,Orlando Merced,B,R,1990,2003,13
merckke01,Kent Mercker,L,L,1989,2008,18
merklfr01,Fred Merkle,R,R,1907,1926,16
merriji01,Jim Merritt,L,L,1965,1975,11
mertesa01,Sam Mertes,R,R,1896,1906,10
mesajo01,Jose Mesa,R,R,1987,2007,19
messean01,Andy Messersmith,R,R,1968,1979,12
metkoca01,George Metkovich,L,L,1943,1954,10
metzgro01,Roger Metzger,B,R,1970,1980,11
meusebo01,Bob Meusel,R,R,1920,1930,11
meuseir01,Irish Meusel,R,R,1914,1927,11
meyerda01,Dan Meyer,L,R,1974,1985,12
meyerru01,Russ Meyer,B,R,1946,1959,13
micelda01,Dan Miceli,R,R,1993,2006,14
michaca01,Cass Michaels,R,R,1943,1954,12
michage01,Gene Michael,B,R,1966,1975,10
michaja01,Jason Michaels,R,R,2001,2011,11
mientdo01,Doug Mientkiewicz,L,R,1998,2009,12
miksied01,Eddie Miksis,R,R,1944,1958,14
milancl01,Clyde Milan,L,R,1907,1922,16
milbola01,Larry Milbourne,B,R,1974,1984,11
mileywa01,Wade Miley,L,L,2011,2020,10
millafe01,Felix Millan,R,R,1966,1977,12
millake01,Kevin Millar,R,R,1998,2009,12
millean01,Andrew Miller,L,L,2006,2020,15
millebi02,Bing Miller,R,R,1921,1936,16
millebo02,Bob Miller,R,R,1949,1958,10
millebo04,Bob Miller,R,R,1957,1974,17
milleco01,Corky Miller,R,R,2001,2013,11
milleda02,Damian Miller,R,R,1997,2007,11
milledo01,Doggie Miller,R,R,1884,1896,13
milledo02,Dots Miller,R,R,1909,1921,12
milleed03,Eddie Miller,R,R,1936,1950,14
milleno01,Norm Miller,L,R,1965,1974,10
milleot01,Otto Miller,R,R,1910,1922,13
milleri01,Rick Miller,L,L,1971,1985,15
millest01,Stu Miller,R,R,1952,1968,16
milletr02,Trever Miller,R,L,1996,2011,13
millijo01,Jocko Milligan,R,R,1884,1893,10
